freq_ratio,Q_stick,Q_free,Q_slip,Q_nl,NIT,FC
0.0999223994441673,7.6062966311571e-06,9.47503068179924e-05,0.00136480151245955,7.63346797547934e-06,2,3
0.103650847184621,7.61033740552166e-06,9.55224452117316e-05,0.00137601281452895,7.6375113995846e-06,2,3
0.107379294925075,7.61453222558652e-06,9.63366092260735e-05,0.00138783434832423,7.6417192530296e-06,2,3
0.111107742665529,7.61888175747418e-06,9.7194671693821e-05,0.00140029331085033,7.64607629737213e-06,2,3
0.114836190405983,7.62338669358564e-06,9.80986561436297e-05,0.00141341908750533,7.650591103705e-06,2,3
0.118564638146437,7.62804775288078e-06,9.90507502332641e-05,0.00142724344715831,7.65527116297417e-06,2,3
0.122293085886891,7.6328656812191e-06,0.000100053320748251,0.00144180075995978,7.66008327127929e-06,2,3
0.126021533627345,7.63784125167079e-06,0.000101108930364562,0.00145712824076959,7.66508012627697e-06,2,3
0.129749981367799,7.64297526483872e-06,0.000102220356418612,0.00147326622173535,7.670223335072e-06,2,3
0.133478429108253,7.6482685492326e-06,0.000103390611982019,0.00149025845834086,7.67551332832342e-06,2,3
0.137206876848707,7.65372196163463e-06,0.000104622969544601,0.00150815247333086,7.68098861010281e-06,2,3
0.140935324589161,7.65933638742246e-06,0.000105920987695289,0.00152699994417297,7.68660684925885e-06,2,3
0.144663772329615,7.66511274107636e-06,0.000107288541287065,0.00154685714111406,7.69239584050002e-06,2,3
0.148392220070069,7.67105196643337e-06,0.000108729855519708,0.00156778542213212,7.69834615098331e-06,2,3
0.152120667810523,7.67715503727147e-06,0.000110249544689648,0.00158985179566385,7.70445573525529e-06,2,3
0.155849115550977,7.68342295760835e-06,0.000111852656207672,0.00161312955983368,7.71074936180096e-06,2,3
0.159577563291431,7.68985676224292e-06,0.000113544720865346,0.00163769903242658,7.71718043925996e-06,2,3
0.163306011031885,7.69645751717802e-06,0.000115331810315555,0.00166364838562613,7.72379035722486e-06,2,3
0.167034458772339,7.70322632014904e-06,0.00011722060306012,0.0016910746042934,7.73058809574579e-06,2,3
0.170762906512793,7.71016430106506e-06,0.000119218460374508,0.0017200845885547,7.73753042629298e-06,2,3
0.174491354253247,7.71727262261111e-06,0.000121333514057202,0.00175079642810885,7.74465102914037e-06,2,3
0.178219801993701,7.72455248070347e-06,0.000123574768078267,0.00178334087838174,7.7519491959256e-06,2,3
0.181948249734155,7.73200510509881e-06,0.000125952216877276,0.00181786307846688,7.75940451307111e-06,2,3
0.185676697474609,7.739631759954e-06,0.000128476983487856,0.0018545245569927,7.76703685175489e-06,2,3
0.189405145215063,7.74743374442846e-06,0.000131161481519596,0.00189350558445269,7.77486553827166e-06,2,3
0.193133592955517,7.7554123932796e-06,0.000134019605903788,0.0019350079432517,7.78284962656654e-06,2,3
0.196862040695971,7.76356907752341e-06,0.000137066958570289,0.00197925820503268,7.79102995847149e-06,2,3
0.200590488436425,7.77190520507956e-06,0.000140321116705326,0.00202651162637673,7.79936622250466e-06,2,3
0.204318936176879,7.78042222143514e-06,0.000143801953270072,0.00207705680345174,7.80791215841055e-06,2,3
0.208047383917333,7.78912161039102e-06,0.00014753202205206,0.00213122126382906,7.81662580450663e-06,2,3
0.211775831657787,7.79800489471355e-06,0.000151537022857885,0.00218937822214306,7.82551401660846e-06,2,3
0.215504279398241,7.80707363696361e-06,0.000155846367062534,0.00225195479316928,7.83460026756214e-06,2,3
0.219232727138695,7.81632944019708e-06,0.000160493869559138,0.00231944204054338,7.84388345843709e-06,2,3
0.222961174879149,7.82577394883143e-06,0.000165518601412737,0.00239240735929688,7.85333888602247e-06,2,3
0.226689622619603,7.83540884938371e-06,0.000170965948277186,0.00247150984658523,7.86299607445832e-06,2,3
0.230418070360057,7.84523587140234e-06,0.000176888935011483,0.00255751953830092,7.8728341623242e-06,2,3
0.234146518100512,7.85525678831334e-06,0.000183349897652617,0.0026513416901894,7.88288497915418e-06,2,3
0.237874965840966,7.8654734183113e-06,0.000190422613730918,0.00275404771528747,7.89310028795232e-06,2,3
0.24160341358142,7.87588762531698e-06,0.000198195044130859,0.00286691500260754,7.90353154117317e-06,2,3
0.245331861321874,7.88650131994553e-06,0.000206772901000201,0.00299147873225904,7.91417545669249e-06,2,3
0.249060309062328,7.89731646047755e-06,0.000216284346380431,0.00312960011172516,7.92500015554421e-06,2,3
0.252788756802782,7.90833505391629e-06,0.000226886261543928,0.00328355742317428,7.93603680485879e-06,2,3
0.256517204543236,7.91955915704524e-06,0.000238772733116871,0.00345616926480881,7.94729335968607e-06,2,3
0.26024565228369,7.93099087754337e-06,0.0002521867233897,0.00365096403589747,7.95874041434622e-06,2,3
0.263974100024144,7.94263237506855e-06,0.000267436403994997,0.00387241714786653,7.97040573290065e-06,2,3
0.267702547764597,7.95448586249023e-06,0.000284918468376177,0.00412628958894683,7.98228174704976e-06,2,3
0.271430995505051,7.96655360705134e-06,0.000305152141613415,0.0044201218485352,7.99435611844082e-06,2,3
0.275159443245505,7.97883793166611e-06,0.00032883003655099,0.00476397250555531,8.00667948000128e-06,2,3
0.278887890985959,7.99134121617049e-06,0.000356896357595906,0.00517155399932182,8.01920437084838e-06,2,3
0.282616338726413,8.004065898662e-06,0.000390671056050641,0.00566203578303339,8.03195159312074e-06,2,3
0.286344786466867,8.0170144769137e-06,0.000432054281079729,0.00626301367751415,8.0449409782037e-06,2,3
0.290073234207321,8.03018950973083e-06,0.000483877542211031,0.00701561007792386,8.05812485194972e-06,2,3
0.293801681947775,8.04359361850541e-06,0.00055053684298532,0.00798366963760399,8.07158678985463e-06,2,3
0.297530129688229,8.05722948865666e-06,0.000639198968835688,0.00927127998966476,8.08524897811925e-06,2,3
0.301258577428683,8.07109987126605e-06,0.000762241497572601,0.0110582131724711,8.09916386072695e-06,2,3
0.304987025169137,8.08520758464925e-06,0.000942456936824423,0.013675521780958,8.11332541022445e-06,2,3
0.308715472909591,8.09955551605968e-06,0.00122403458565068,0.0177650891486868,8.12771683750427e-06,2,3
0.312443920650045,8.11414662343439e-06,0.00168588726643628,0.0244734300793051,8.14239614240222e-06,2,3
0.316172368390499,8.12898393714296e-06,0.00232463476848045,0.0337532002628894,8.15734755893554e-06,2,3
0.319900816130953,8.1440705619067e-06,0.00240277649797111,0.0348954522180785,8.1726461971239e-06,2,3
0.323629263871407,8.15940967866424e-06,0.00176072262414989,0.0255766081182065,8.18837248426283e-06,2,3
0.327357711611861,8.17500454655195e-06,0.00125050319644333,0.0181691532810619,8.2049796773744e-06,2,3
0.331086159352315,8.19085850499614e-06,0.00094053071461758,0.0136685384910458,8.22569740116084e-06,2,3
0.334814607092768,8.20697497581564e-06,0.000744923025015157,0.0108283193434732,8.24852275494923e-06,2,3
0.338543054833222,8.223357465395e-06,0.000613009169037545,0.00891288987618129,8.25334295714834e-06,2,3
0.342271502573676,8.24000956697994e-06,0.000518864363044671,0.00754585904015733,8.26860393699919e-06,2,3
0.34599995031413,8.25693496303338e-06,0.000448606873757799,0.00652567459590352,8.28522340119536e-06,2,3
0.349728398054584,8.2741374276538e-06,0.000394302259635927,0.00573713118105553,8.30233361448648e-06,2,3
0.353456845795038,8.29162082909784e-06,0.000351136317239187,0.0051103268342086,8.31979215138741e-06,2,3
0.357185293535492,8.30938913240001e-06,0.00031603602692556,0.00460064083183641,8.33754562931814e-06,2,3
0.360913741275946,8.3274464020674e-06,0.000286954606015066,0.00417835323542031,8.3556130910322e-06,2,3
0.3646421890164,8.3457968048636e-06,0.000262479192725605,0.00382294865582154,8.37397928948685e-06,2,3
0.368370636756854,8.36444461274921e-06,0.00024160452477309,0.00351983012475345,8.39265078668734e-06,2,3
0.372099084497308,8.38339420582859e-06,0.0002235965837072,0.00325833922013874,8.41160873653688e-06,2,3
0.375827532237762,8.40265007552425e-06,0.000207907289864313,0.00303051742988714,8.4309009562868e-06,2,3
0.379555979978216,8.42221682775131e-06,0.000194119356599103,0.00283030542389707,8.4504844867216e-06,2,3
0.38328442771867,8.44209918631625e-06,0.000181909602807955,0.00265301034037306,8.47039088717214e-06,2,3
0.387012875459123,8.46230199632412e-06,0.00017102392029152,0.0024949423017762,8.4905978676724e-06,2,3
0.390741323199577,8.4828302278285e-06,0.000161259805985893,0.00235316077434811,8.51114690303509e-06,2,3
0.394469770940031,8.50368897953149e-06,0.000152453926796125,0.00222529400259608,8.5320333470633e-06,2,3
0.398198218680485,8.52488348269723e-06,0.000144473106796702,0.00210940813788876,8.55326111216199e-06,2,3
